,caption,image_file,image_id
1227,a meadow with some green bushes and small bunkers on it while some curved paths go across it .,./train/images/297.tif,296
1228,some green bushes and small bunkers on the meadow while some curved paths go through this area .,./train/images/298.tif,297
1229,some green bushes and small bunkers on the meadow while a few curved paths go across this area .,./train/images/298.tif,297
1230,a meadow with some green bushes and small bunkers on it while some curved paths go across it .,./train/images/298.tif,297
1231,a meadow with some green bushes and white bunkers on it while a road passed by .,./train/images/299.tif,298
1232,some green bushes and white bunkers on the meadow while a road passed by .,./train/images/299.tif,298
1233,some green bushes and white bunkers on the meadow while a narrow road some white buildings beside .,./train/images/299.tif,298
1234,a meadow with some green bushes and white bunkers while a road and some white buildings beside .,./train/images/299.tif,298
1235,some green bushes and small bunkers on the meadow while some curved paths go through this area .,./train/images/300.tif,299
1236,some green bushes and small bunkers on the meadow while a few curved paths go across this area .,./train/images/300.tif,299
1237,a meadow with some green bushes and small bunkers on it while some curved paths go across it .,./train/images/300.tif,299
1238,a meadow with some green bushes and white bunkers on it while a highway passed by .,./train/images/301.tif,300
1239,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/301.tif,300
1240,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/301.tif,300
1241,a meadow with some green bushes and white bunkers while a highway passed by .,./train/images/301.tif,300
1242,there is a meadow with some bushes and bunkers on it while a highway passed by .,./train/images/301.tif,300
1243,a meadow with some green bushes and white bunkers on it while a highway passed by .,./train/images/302.tif,301
1244,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/302.tif,301
1245,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/302.tif,301
1246,a meadow with some green bushes and white bunkers while a highway passed by .,./train/images/302.tif,301
1247,there is a meadow with some bushes and bunkers on it while a highway passed by .,./train/images/302.tif,301
1248,a meadow with some green bushes and white bunkers on it while a highway passed by .,./train/images/303.tif,302
1249,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/303.tif,302
1250,some green bushes and white bunkers on the meadow while a highway passed by .,./train/images/303.tif,302
1251,a meadow with some green bushes and white bunkers while a highway passed by .,./train/images/303.tif,302
1252,there is a meadow with some bushes and bunkers on it while a highway passed by .,./train/images/303.tif,302
1253,a meadow with some green bushes and white bunkers on it while a residential area beside .,./train/images/304.tif,303
1254,some green bushes and white bunkers on the meadow while a road passed by .,./train/images/304.tif,303
1255,some green bushes and white bunkers on the meadow while some houses beside .,./train/images/304.tif,303
1256,a meadow with some green bushes and white bunkers while a road passed by .,./train/images/304.tif,303
1257,there is a meadow with some bushes and bunkers on it while a residential area beside .,./train/images/304.tif,303
1258,a wide river with dark green waters go through a meadow .,./train/images/315.tif,314
1259,there is a wide river with dark waters go through a meadow .,./train/images/315.tif,314
1260,a wide river go through the meadow while some trees on the bankes of the river .,./train/images/315.tif,314
1261,a curved river with dark green waters go through the meadow .,./train/images/315.tif,314
1262,a river goes through a industrial area with many white buildings on the banks of the river .,./train/images/316.tif,315
1263,there are many white buildings on the banks of a river .,./train/images/316.tif,315
1264,lots of white buildings are on the bankes of a curved river .,./train/images/316.tif,315
1265,there are many white buildings on the banks of a curved river .,./train/images/316.tif,315
1266,a river goes through the industrial area with white bulidings on both sides of the river .,./train/images/316.tif,315
1267,a wide river with dark green waters go through a meadow .,./train/images/317.tif,316
1268,there is a wide river with dark waters go through a meadow .,./train/images/317.tif,316
1269,a wide river go through the meadow while some trees on the bankes of the river .,./train/images/317.tif,316
1270,a curved river with dark green waters go through the meadow .,./train/images/317.tif,316
1271,a river goes through a industrial area with many white buildings on the banks of the river .,./train/images/318.tif,317
1272,there are many white buildings on the banks of a river .,./train/images/318.tif,317
1273,lots of white buildings are on the banks of a curved river .,./train/images/318.tif,317
1274,there are many white buildings on the banks of a curved river .,./train/images/318.tif,317
1275,a river with dark green waters goes through the industrial area with white bulidings on both banks .,./train/images/318.tif,317
1276,a river goes through a industrial area with many white buildings on the banks of the river .,./train/images/319.tif,318
1277,there are many white buildings on the banks of a river .,./train/images/319.tif,318
1278,lots of white buildings are on the banks of a curved river .,./train/images/319.tif,318
1279,there are many white buildings on the banks of a curved river .,./train/images/319.tif,318
1280,a river with dark green waters goes through the industrial area with white bulidings on both banks .,./train/images/319.tif,318
1281,a river goes through a industrial area with many white buildings on the banks of the river .,./train/images/320.tif,319
1282,there are many white buildings on the banks of a river while a bridge across the river .,./train/images/320.tif,319
1283,lots of white buildings are on the bankes of a curved river while a bridge across the river .,./train/images/320.tif,319
1284,there are many white buildings on the banks of a curved river while a bridge across the river .,./train/images/320.tif,319
1285,a river goes through the industrial area with white bulidings on both sides of the river .,./train/images/320.tif,319
1286,this is a curved river go through the residential area with many houses on the bank of the river .,./train/images/321.tif,320
1287,some houses arranged neatly on the banks of the river .,./train/images/321.tif,320
1288,a curved river with dark green waters goes through a residential area .,./train/images/321.tif,320
1289,there are many buildings on the banks of the curved river .,./train/images/321.tif,320
1290,a river with dark green waters goes through a residential area .,./train/images/321.tif,320
1291,this is a curved river go through the residential area with many houses on the bank of the river .,./train/images/322.tif,321
1292,some houses arranged neatly on the banks of the river .,./train/images/322.tif,321
1293,a curved river with dark green waters goes through a residential area .,./train/images/322.tif,321
1294,there are many buildings on the banks of the curved river .,./train/images/322.tif,321
1295,a river with dark green waters goes through a residential area .,./train/images/322.tif,321
1296,this is a curved river go through the residential area with many houses on the bank of the river .,./train/images/323.tif,322
1297,some houses arranged neatly on the banks of the river while a bridge across the river .,./train/images/323.tif,322
1298,a curved river with dark green waters goes through a residential area .,./train/images/323.tif,322
1299,there are many buildings on the banks of the curved river while a bridge across the river .,./train/images/323.tif,322
1300,a river with dark green waters goes through a residential area while a bridge across the river .,./train/images/323.tif,322
1301,this is a curved river go through the residential area with many houses on the bank of the river .,./train/images/324.tif,323
1302,some houses arranged neatly on the banks of the river .,./train/images/324.tif,323
1303,a curved river with dark green waters goes through a residential area .,./train/images/324.tif,323
1304,there are many buildings on the banks of the curved river .,./train/images/324.tif,323
1305,a river with dark green waters goes through a residential area .,./train/images/324.tif,323
1306,there is a wide curved river with some plants on both banks of the river .,./train/images/325.tif,324
1307,some plants on both side of a river .,./train/images/325.tif,324
1308,a wide river with dark green waters while some plants on both sides of the river .,./train/images/325.tif,324
1309,there are some plants on both side of the curved river .,./train/images/325.tif,324
1310,a curved river with green plants on both banks .,./train/images/325.tif,324
1311,this is a curved river go through the residential area with many houses on the bank of the river .,./train/images/326.tif,325
1312,some houses arranged neatly on the banks of the river .,./train/images/326.tif,325
1313,a curved river with dark green waters goes through a residential area .,./train/images/326.tif,325
1314,there are many buildings on the banks of the curved river .,./train/images/326.tif,325
1315,a river with dark green waters goes through a residential area .,./train/images/326.tif,325
1316,a river goes through a industrial area with many white buildings on the banks of the river .,./train/images/327.tif,326
1317,there are many white buildings on the banks of a river .,./train/images/327.tif,326
1318,lots of white buildings are on the bankes of a curved river .,./train/images/327.tif,326
1319,there are many white buildings on the banks of a curved river .,./train/images/327.tif,326
1320,a river goes through the industrial area with white bulidings on both sides of the river .,./train/images/327.tif,326
1321,a curved river with many plants on both sides while a bridge across it .,./train/images/328.tif,327
1322,there is a curved river with many plants on both sides of the river .,./train/images/328.tif,327
1323,a river with dark green waters has many green plantson both sides while a bridge across it .,./train/images/328.tif,327
1324,a curved river with dark green waters go through a meadow while a bridge across it .,./train/images/328.tif,327
1325,this is a curved river with dark green waters while a bridge across it .,./train/images/328.tif,327
1326,a small river goes through the dense plants with some houses beside .,./train/images/329.tif,328
1327,there are dense plants on both side of the small river .,./train/images/329.tif,328
1328,a small river with dense plants on both banks .,./train/images/329.tif,328
1329,a small river goes through the dense plants with some houses some distance away .,./train/images/329.tif,328
1330,a curved river with dense plants on both sides and some houses some distance away .,./train/images/329.tif,328
1331,a small river goes through the dense plants with some houses beside .,./train/images/330.tif,329
1332,there are dense plants on both side of the small river .,./train/images/330.tif,329
1333,a small river with dense plants on both banks .,./train/images/330.tif,329
1334,a small river goes through the dense plants with some houses some distance away .,./train/images/330.tif,329
1335,a curved river with dense plants on both sides and some houses some distance away .,./train/images/330.tif,329
1336,a small river goes through the dense plants with some houses beside .,./train/images/331.tif,330
1337,there are dense plants on both side of the small river .,./train/images/331.tif,330
1338,a small river with dense plants on both banks .,./train/images/331.tif,330
1339,a small river goes through the dense plants with some houses some distance away .,./train/images/331.tif,330
1340,a curved river with dense plants on both sides and some houses some distance away .,./train/images/331.tif,330
1341,a small river goes through the dense plants with some houses beside .,./train/images/332.tif,331
1342,there are dense plants on both side of the small river .,./train/images/332.tif,331
1343,a small river with dense plants on both banks .,./train/images/332.tif,331
1344,a small river goes through the dense plants with some houses some distance away .,./train/images/332.tif,331
1345,a curved river with dense plants on both sides and some houses some distance away .,./train/images/332.tif,331
1346,a curved river with dark green waters go through a meadow .,./train/images/333.tif,332
1347,there are some dense plants on both sides of a curved river .,./train/images/333.tif,332
1348,a curved river with dark green waters and dense plants on both sides .,./train/images/333.tif,332
1349,some green plants on both sides of a curved river .,./train/images/333.tif,332
1350,a curved river with dark green waters and dense plants on both side .,./train/images/333.tif,332
1351,a curved river with some green plants on both sides while a bridge across the river .,./train/images/334.tif,333
1352,a curved river with dark green waters while a bridge across the river .,./train/images/334.tif,333
1353,a bridge go across the curved river .,./train/images/334.tif,333
1354,there is a bridge go across the curved river .,./train/images/334.tif,333
1355,a curved river with dark green waters while a bridge across the river .,./train/images/334.tif,333
1356,a curved river with some containers on one side and some highway on the other .,./train/images/335.tif,334
1357,there is a curved river with some containers on one side and some highway on the other .,./train/images/335.tif,334
1358,a curved river with some highways on one side and some containers on the other .,./train/images/335.tif,334
1359,some containers on one side of a river while some highways on the other .,./train/images/335.tif,334
1360,a curved river with some highways on one side and some containers on the other .,./train/images/335.tif,334
1361,a small river with a grassland on one side and some buildings on the other .,./train/images/336.tif,335
1362,there is a small river with a grassland on one side and some buildings on the other .,./train/images/336.tif,335
1363,a small river with a grassland on one side and some buildings on the other .,./train/images/336.tif,335
1364,a grassland on one side of a river while some buildings on the other .,./train/images/336.tif,335
1365,a small river with a grassland on one side and some buildings on the other .,./train/images/336.tif,335
1366,a very wide river with many white boats on it while a highway passed by .,./train/images/337.tif,336
1367,many white boats on the wide river with a highway beside .,./train/images/337.tif,336
1368,there are many white boats on the wide river while a highway passed by .,./train/images/337.tif,336
1369,a very wide river with many boats on it and a highway beside .,./train/images/337.tif,336
1370,this is a wide river with many boats on it while a highway passed by .,./train/images/337.tif,336
1371,a curved river with some containers on one side and some highway on the other .,./train/images/338.tif,337
1372,there is a curved river with some containers on one side and some highway on the other .,./train/images/338.tif,337
1373,a curved river with some highways on one side and some containers on the other .,./train/images/338.tif,337
1374,some containers on one side of a river while some highways on the other .,./train/images/338.tif,337
1375,a curved river with some highways on one side and some containers on the other .,./train/images/338.tif,337
1376,this is a small river go through a dense forest .,./train/images/339.tif,338
1377,a small river with dark green waters is surrounded by dense plants .,./train/images/339.tif,338
1378,a small curved river with dark green waters is surrounded by dense plants .,./train/images/339.tif,338
1379,this is a small river go through dense plants .,./train/images/339.tif,338
1380,a small curved river with dark green waters is surrounded by dense plants .,./train/images/339.tif,338
1381,a very wide river with green waters nearly turned a right angle .,./train/images/340.tif,339
1382,a wide river with green waters nearly turned a right angle while some plants beside .,./train/images/340.tif,339
1383,this is a very wide river nearly turned a right angle .,./train/images/340.tif,339
1384,a wide river with green waters nearly turned a right angle while some plants on the banks .,./train/images/340.tif,339
1385,a wide river turned nearly a right angle while some plants on the banks .,./train/images/340.tif,339
1386,a curved river with a parking lot on one side and some highway on the other .,./train/images/341.tif,340
1387,there is a curved river with a parking lot on one side and some highway on the other .,./train/images/341.tif,340
1388,a curved river with some highways on one side and a parking lot on the other .,./train/images/341.tif,340
1389,there is a parking lot on one side of a river while some highways on the other .,./train/images/341.tif,340
1390,a curved river with some highways on one side and a parking lot on the other .,./train/images/341.tif,340
1391,a very wide river with some sands beside .,./train/images/342.tif,341
1392,there are some sandlands and grasslands beside deep green waters .,./train/images/342.tif,341
1393,some sandlands and grasslands beside deep green waters .,./train/images/342.tif,341
1394,there are deep green waters with some sandlands and grasslands beside .,./train/images/342.tif,341
1395,some sandlands and grasslands beside deep green waters .,./train/images/342.tif,341
1396,a very wide river with some sands beside .,./train/images/343.tif,342
1397,there are some sandlands and grasslands beside deep green waters .,./train/images/343.tif,342
1398,some sandlands and grasslands beside deep green waters .,./train/images/343.tif,342
1399,there are deep green waters with some sandlands and grasslands beside .,./train/images/343.tif,342
1400,some sandlands and grasslands beside deep green waters .,./train/images/343.tif,342
1401,a highway bridge across the wide river with some cars parked at the river bank .,./train/images/344.tif,343
1402,a highway bridge across the wide river with a parking lot at the river bank .,./train/images/344.tif,343
1403,there is a highway bridge across the waters with a parking lot at the river bank .,./train/images/344.tif,343
1404,a highway bridge across the wide river with a parking lot ar the river bank .,./train/images/344.tif,343
1405,there is a highway bridge across the waters with a parking lot at the bank .,./train/images/344.tif,343
1406,a highway bridge across the wide river with some cars parked at the river bank .,./train/images/345.tif,344
1407,a highway bridge across the wide river with a parking lot at the river bank .,./train/images/345.tif,344
1408,there is a highway bridge across the waters with a parking lot at the river bank .,./train/images/345.tif,344
1409,a highway bridge across the wide river with a parking lot ar the river bank .,./train/images/345.tif,344
1410,there is a highway bridge across the waters with a parking lot at the bank .,./train/images/345.tif,344
1411,a wide river with dark green waters with some plants an lawn beside .,./train/images/346.tif,345
1412,there are some plants and lawn beside the deep green waters .,./train/images/346.tif,345
1413,some green plants and lawn beside the deep green river .,./train/images/346.tif,345
1414,there are some plants and lawn beside the deep green waters .,./train/images/346.tif,345
1415,some green plants on the lawn with a river beside .,./train/images/346.tif,345
1416,a wide river with some roads and a parking lot beside .,./train/images/347.tif,346
1417,there are many cars parked neatly in the parking lot while a wide river beside .,./train/images/347.tif,346
1418,a wide river with green waters with some roads and a parking lot beside .,./train/images/347.tif,346
1419,a wide river with green waters with some plants and a parking lot beside .,./train/images/347.tif,346
1420,many cars parked neatly in the parking lot while a wide river passed by .,./train/images/347.tif,346
1421,a wide river with dark green waters with some plants an lawn beside .,./train/images/348.tif,347
1422,there are some plants and lawn beside the deep green waters .,./train/images/348.tif,347
1423,some green plants and lawn beside the deep green river .,./train/images/348.tif,347
1424,there are some plants and lawn beside the deep green waters .,./train/images/348.tif,347
1425,some green plants on the lawn with a river beside .,./train/images/348.tif,347
1426,a small curved river flows through the dense woods .,./train/images/349.tif,348
1427,a small river flows through the dense woods .,./train/images/349.tif,348
1428,there are lots of plants on both sides of the river .,./train/images/349.tif,348
1429,lots of green plants are on both banks of a small river .,./train/images/349.tif,348
1430,there is a small curved river flows through the dense woods .,./train/images/349.tif,348
1431,a small curved river flows through the dense woods .,./train/images/350.tif,349
1432,a small river flows through the dense woods .,./train/images/350.tif,349
1433,there are lots of plants on both sides of the river .,./train/images/350.tif,349
1434,lots of green plants are on both banks of a small river .,./train/images/350.tif,349
1435,there is a small curved river flows through the dense woods .,./train/images/350.tif,349
1436,a wide river with some roads and a parking lot beside .,./train/images/351.tif,350
1437,there are many cars parked neatly in the parking lot while a wide river beside .,./train/images/351.tif,350
1438,a wide river with green waters with some roads and a parking lot beside .,./train/images/351.tif,350
1439,a wide river with green waters with some plants and a parking lot beside .,./train/images/351.tif,350
1440,many cars parked neatly in the parking lot while a wide river passed by .,./train/images/351.tif,350
1441,this is a part of ocean with deep green waters .,./train/images/360.tif,359
1442,a part of ocean with deep green waters and some containers beside .,./train/images/360.tif,359
1443,deep green waters with some containers beside .,./train/images/360.tif,359
1444,a part of ocean with deep green waters and some containers beside .,./train/images/360.tif,359
1445,a part of ocean with deep green waters and some containers beside .,./train/images/360.tif,359
1446,this is a part of deep green sparkling sea .,./train/images/361.tif,360
1447,a part of ocean with deep green waters .,./train/images/361.tif,360
1448,this is a part of deep green sparkling sea .,./train/images/361.tif,360
1449,this is a part of deep green sparkling sea .,./train/images/361.tif,360
1450,this is a part of deep green sparkling sea .,./train/images/361.tif,360
1451,this is a part of deep green sparkling sea with a highway beside .,./train/images/362.tif,361
1452,a part of ocean with deep green waters while a highway passed by .,./train/images/362.tif,361
1453,this is a part of deep green sparkling sea while a highway passed by .,./train/images/362.tif,361
1454,this is a part of deep green sparkling sea .,./train/images/362.tif,361
1455,this is a part of deep green sparkling sea with a highway passed by .,./train/images/362.tif,361
1456,a part of ocean with deep green waters .,./train/images/363.tif,362
1457,this is a part of deep green sparkling sea with a sand beach beside .,./train/images/363.tif,362
1458,this is a part of deep green sparkling sea with a sand beach beside .,./train/images/363.tif,362
1459,this is a part of deep green sparkling sea with a white sand beach beside .,./train/images/363.tif,362
1460,this is a part of deep green sparkling sea .,./train/images/364.tif,363
1461,a part of ocean with deep green waters .,./train/images/364.tif,363
1462,this is a part of deep green sparkling sea .,./train/images/364.tif,363
1463,this is a part of deep green sparkling sea .,./train/images/364.tif,363
1464,this is a part of deep green sparkling sea .,./train/images/364.tif,363
1465,this is a part of deep green sparkling sea .,./train/images/365.tif,364
1466,a part of ocean with deep green waters .,./train/images/365.tif,364
1467,this is a part of deep green sparkling sea .,./train/images/365.tif,364
1468,this is a part of deep green sparkling sea .,./train/images/365.tif,364
1469,this is a part of deep green sparkling sea .,./train/images/365.tif,364
1470,this is a part of deep green sparkling sea .,./train/images/366.tif,365
1471,a part of ocean with deep green waters .,./train/images/366.tif,365
1472,this is a part of deep green sparkling sea .,./train/images/366.tif,365
1473,this is a part of deep green sparkling sea .,./train/images/366.tif,365
1474,this is a part of deep green sparkling sea .,./train/images/366.tif,365
1475,this is a part of deep green sparkling sea .,./train/images/367.tif,366
1476,a part of ocean with deep green waters .,./train/images/367.tif,366
1477,this is a part of deep green sparkling sea .,./train/images/367.tif,366
1478,this is a part of deep green sparkling sea .,./train/images/367.tif,366
1479,this is a part of deep green sparkling sea .,./train/images/367.tif,366
1480,this is a part of deep green sparkling sea .,./train/images/368.tif,367
1481,a part of ocean with deep green waters .,./train/images/368.tif,367
1482,this is a part of deep green sparkling sea .,./train/images/368.tif,367
1483,this is a part of deep green sparkling sea .,./train/images/368.tif,367
1484,this is a part of deep green sparkling sea .,./train/images/368.tif,367
1485,this is a part of deep green sparkling sea .,./train/images/369.tif,368
1486,a part of ocean with deep green waters .,./train/images/369.tif,368
1487,this is a part of deep green sparkling sea .,./train/images/369.tif,368
1488,this is a part of deep green sparkling sea .,./train/images/369.tif,368
1489,this is a part of deep green sparkling sea .,./train/images/369.tif,368
1490,this is a part of deep green sparkling sea .,./train/images/370.tif,369
1491,a part of ocean with deep green waters .,./train/images/370.tif,369
1492,this is a part of deep green sparkling sea .,./train/images/370.tif,369
1493,this is a part of deep green sparkling sea .,./train/images/370.tif,369
1494,this is a part of deep green sparkling sea .,./train/images/370.tif,369
1495,this is a part of deep green sparkling sea .,./train/images/371.tif,370
1496,a part of ocean with deep green waters .,./train/images/371.tif,370
1497,this is a part of deep green sparkling sea .,./train/images/371.tif,370
1498,this is a part of deep green sparkling sea .,./train/images/371.tif,370
1499,this is a part of deep green sparkling sea .,./train/images/371.tif,370
1500,this is a part of deep green sparkling sea .,./train/images/372.tif,371
1501,a part of ocean with deep green waters .,./train/images/372.tif,371
1502,this is a part of deep green sparkling sea .,./train/images/372.tif,371
1503,this is a part of deep green sparkling sea .,./train/images/372.tif,371
1504,this is a part of deep green sparkling sea .,./train/images/372.tif,371
1505,this is a part of deep green sparkling sea .,./train/images/373.tif,372
1506,a part of ocean with deep green waters .,./train/images/373.tif,372
1507,this is a part of deep green sparkling sea .,./train/images/373.tif,372
1508,this is a part of deep green sparkling sea .,./train/images/373.tif,372
1509,this is a part of deep green sparkling sea .,./train/images/373.tif,372
1510,this is a part of deep green sparkling sea .,./train/images/374.tif,373
1511,a part of ocean with deep green waters .,./train/images/374.tif,373
1512,this is a part of deep green sparkling sea .,./train/images/374.tif,373
1513,this is a part of deep green sparkling sea .,./train/images/374.tif,373
1514,this is a part of deep green sparkling sea .,./train/images/374.tif,373
1515,this is a part of deep green sparkling sea .,./train/images/375.tif,374
1516,a part of ocean with deep green waters .,./train/images/375.tif,374
1517,this is a part of deep green sparkling sea .,./train/images/375.tif,374
1518,this is a part of deep green sparkling sea .,./train/images/375.tif,374
1519,this is a part of deep green sparkling sea .,./train/images/375.tif,374
1520,this is a part of deep green sparkling sea .,./train/images/376.tif,375
1521,a part of ocean with deep green waters .,./train/images/376.tif,375
1522,this is a part of deep green sparkling sea .,./train/images/376.tif,375
1523,this is a part of deep green sparkling sea .,./train/images/376.tif,375
1524,this is a part of deep green sparkling sea .,./train/images/376.tif,375
1525,this is a part of deep green sparkling sea .,./train/images/377.tif,376
1526,a part of ocean with deep green waters .,./train/images/377.tif,376
1527,this is a part of deep green sparkling sea .,./train/images/377.tif,376
1528,this is a part of deep green sparkling sea .,./train/images/377.tif,376
1529,this is a part of deep green sparkling sea .,./train/images/377.tif,376
1530,a part of deep green ocean with a highway passed by .,./train/images/378.tif,377
1531,a part of ocean with deep green water while a highway passed by .,./train/images/378.tif,377
1532,there is a highway passed by the deep green ocean .,./train/images/378.tif,377
1533,a part of ocean with deep green water while a highway passed by .,./train/images/378.tif,377
1534,there is a highway beside the deep green ocean .,./train/images/378.tif,377
1535,a part of ocean with green sparkling water while a sand beach beside .,./train/images/379.tif,378
1536,a white sand beach with deep green waters beside .,./train/images/379.tif,378
1537,this is a part of ocean with deep green waters and a sand white beach beside .,./train/images/379.tif,378
1538,a part of ocean with deep green sparkling water and a sand beach beside .,./train/images/379.tif,378
1539,this is a part of ocean with a sand beach beside .,./train/images/379.tif,378
1540,this is a part of deep green sparkling sea .,./train/images/380.tif,379
1541,a part of ocean with deep green waters .,./train/images/380.tif,379
1542,this is a part of deep green sparkling sea .,./train/images/380.tif,379
1543,this is a part of deep green sparkling sea .,./train/images/380.tif,379
1544,this is a part of deep green sparkling sea .,./train/images/380.tif,379
1545,this is a part of deep green sparkling sea .,./train/images/381.tif,380
1546,a part of ocean with deep green waters .,./train/images/381.tif,380
1547,this is a part of deep green sparkling sea .,./train/images/381.tif,380
1548,this is a part of deep green sparkling sea .,./train/images/381.tif,380
1549,this is a part of deep green sparkling sea .,./train/images/381.tif,380
1550,this is a part of deep green sparkling sea .,./train/images/382.tif,381
1551,a part of ocean with deep green waters .,./train/images/382.tif,381
1552,this is a part of deep green sparkling sea .,./train/images/382.tif,381
1553,this is a part of deep green sparkling sea .,./train/images/382.tif,381
1554,this is a part of deep green sparkling sea .,./train/images/382.tif,381
1555,this is a part of deep green sparkling sea .,./train/images/383.tif,382
1556,a part of ocean with deep green waters and a white ship in it .,./train/images/383.tif,382
1557,there is a white ship in the deep green sparkling ocean .,./train/images/383.tif,382
1558,this is a part of deep green sparkling sea with a white ship in it .,./train/images/383.tif,382
1559,a part of ocean with deep green sparkling water and a white ship in it .,./train/images/383.tif,382
1560,this is a part of deep green sparkling sea .,./train/images/384.tif,383
1561,a part of ocean with deep green waters .,./train/images/384.tif,383
1562,this is a part of deep green sparkling sea .,./train/images/384.tif,383
1563,this is a part of deep green sparkling sea .,./train/images/384.tif,383
1564,this is a part of deep green sparkling sea .,./train/images/384.tif,383
1565,this is a part of deep green sparkling sea .,./train/images/385.tif,384
1566,a part of ocean with deep green waters .,./train/images/385.tif,384
1567,this is a part of deep green sparkling sea .,./train/images/385.tif,384
1568,this is a part of deep green sparkling sea .,./train/images/385.tif,384
1569,this is a part of deep green sparkling sea .,./train/images/385.tif,384
1570,a part of deep green ocean with a highway beside .,./train/images/386.tif,385
1571,there is a highway passed by the deep green ocean .,./train/images/386.tif,385
1572,a part of deep green ocean with a highway beside .,./train/images/386.tif,385
1573,a part of deep green ocean with a highway passed by .,./train/images/386.tif,385
1574,there is a highway passed by the deep green ocean .,./train/images/386.tif,385
1575,this is a part of deep green sparkling sea .,./train/images/387.tif,386
1576,a part of ocean with deep green waters with two small boats on it .,./train/images/387.tif,386
1577,this is a part of deep green sparkling sea with two very small boats on it .,./train/images/387.tif,386
1578,there are two very small boats on the deep green sparkling sea .,./train/images/387.tif,386
1579,two very small boats are on the deep green sparkling water .,./train/images/387.tif,386
1580,a part of ocean with green sparkling water while a sand beach beside .,./train/images/388.tif,387
1581,a white sand beach with deep green waters beside .,./train/images/388.tif,387
1582,this is a part of ocean with deep green waters and a sand white beach beside .,./train/images/388.tif,387
1583,a part of ocean with deep green sparkling water and a sand beach beside .,./train/images/388.tif,387
1584,this is a part of ocean with a sand beach beside .,./train/images/388.tif,387
1585,this is a part of deep green sparkling sea .,./train/images/389.tif,388
1586,a part of ocean with deep green waters with two small boats on it .,./train/images/389.tif,388
1587,this is a part of deep green sparkling sea with two very small boats on it .,./train/images/389.tif,388
1588,there are two very small boats on the deep green sparkling sea .,./train/images/389.tif,388
1589,two very small boats are on the deep green sparkling water .,./train/images/389.tif,388
1590,this is a part of deep green sparkling sea .,./train/images/390.tif,389
1591,a part of ocean with deep green waters .,./train/images/390.tif,389
1592,this is a part of deep green sparkling sea .,./train/images/390.tif,389
1593,a part of deep green shining ocean .,./train/images/390.tif,389
1594,this is a part of deep shining ocean .,./train/images/390.tif,389
1595,this is a part of deep green sparkling sea .,./train/images/391.tif,390
1596,a part of ocean with deep green waters .,./train/images/391.tif,390
1597,this is a part of deep green sparkling sea .,./train/images/391.tif,390
1598,a part of deep green shining ocean .,./train/images/391.tif,390
1599,this is a part of deep shining ocean .,./train/images/391.tif,390
1600,this is a part of deep green sparkling sea .,./train/images/392.tif,391
1601,a part of ocean with deep green waters .,./train/images/392.tif,391
1602,this is a part of deep green sparkling sea .,./train/images/392.tif,391
1603,a part of deep green shining ocean .,./train/images/392.tif,391
1604,this is a part of deep shining ocean .,./train/images/392.tif,391
1605,this is a part of deep green sparkling sea .,./train/images/393.tif,392
1606,a part of ocean with deep green waters .,./train/images/393.tif,392
1607,this is a part of deep green sparkling sea .,./train/images/393.tif,392
1608,a part of deep green shining ocean .,./train/images/393.tif,392
1609,this is a part of deep shining ocean .,./train/images/393.tif,392
1610,this is a part of deep green sparkling sea .,./train/images/394.tif,393
1611,a part of ocean with deep green waters .,./train/images/394.tif,393
1612,this is a part of deep green sparkling sea .,./train/images/394.tif,393
1613,a part of deep green shining ocean .,./train/images/394.tif,393
1614,this is a part of deep shining ocean .,./train/images/394.tif,393
1615,a part of deep green ocean with a highway beside .,./train/images/395.tif,394
1616,there is a highway passed by the deep green ocean .,./train/images/395.tif,394
1617,a part of deep green ocean with a highway beside .,./train/images/395.tif,394
1618,a part of deep green ocean with a highway passed by .,./train/images/395.tif,394
1619,there is a highway passed by the deep green ocean .,./train/images/395.tif,394
1620,a part of ocean with dark water .,./train/images/396.tif,395
1621,there is a part of ocean with dark waters .,./train/images/396.tif,395
1622,a part of ocean with dark waters .,./train/images/396.tif,395
1623,this is a part of ocean with dark water .,./train/images/396.tif,395
1624,a part of ocean with dark water .,./train/images/396.tif,395
1625,a part of ocean with dark water .,./train/images/397.tif,396
1626,there is a part of ocean with dark waters .,./train/images/397.tif,396
1627,a part of ocean with dark waters .,./train/images/397.tif,396
1628,this is a part of ocean with dark water .,./train/images/397.tif,396
1629,a part of ocean with dark water .,./train/images/397.tif,396
1630,a part of ocean with dark water .,./train/images/398.tif,397
1631,there is a part of ocean with dark waters .,./train/images/398.tif,397
1632,a part of ocean with dark waters .,./train/images/398.tif,397
1633,this is a part of ocean with dark water .,./train/images/398.tif,397
1634,a part of ocean with dark water .,./train/images/398.tif,397
1635,this is a part of deep green sparkling sea .,./train/images/399.tif,398
1636,a part of ocean with deep green waters .,./train/images/399.tif,398
1637,this is a part of ocean with deep green water .,./train/images/399.tif,398
1638,this is a part of deep green sparkling sea .,./train/images/399.tif,398
1639,this is a part of ocean with deep green water shining .,./train/images/399.tif,398
1640,this is a part of deep green sparkling sea .,./train/images/400.tif,399
